starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:32:49 2015	1428575569	31	233	264	228
Thu Apr 09 06:32:44 2015	1428575564	27	259	285	254
Thu Apr 09 06:32:42 2015	1428575562	30	270	300	266
Thu Apr 09 06:32:44 2015	1428575564	30	274	304	271
Thu Apr 09 06:32:49 2015	1428575569	29	277	306	271
Thu Apr 09 06:32:45 2015	1428575565	34	291	325	287
Thu Apr 09 06:32:52 2015	1428575572	34	304	338	302
Thu Apr 09 06:32:42 2015	1428575562	37	303	340	300
Thu Apr 09 06:32:52 2015	1428575572	32	311	343	298
Thu Apr 09 06:32:41 2015	1428575561	30	315	345	311
Thu Apr 09 06:32:45 2015	1428575565	32	333	365	329
Thu Apr 09 06:32:47 2015	1428575567	29	339	368	339
Thu Apr 09 06:32:44 2015	1428575564	36	334	370	329
Thu Apr 09 06:32:43 2015	1428575563	43	342	385	340
Thu Apr 09 06:32:51 2015	1428575571	37	349	386	330
Thu Apr 09 06:32:50 2015	1428575570	35	354	389	352
Thu Apr 09 06:32:48 2015	1428575568	29	372	401	369
Thu Apr 09 06:32:46 2015	1428575566	40	365	405	346
Thu Apr 09 06:32:41 2015	1428575561	29	401	430	396
Thu Apr 09 06:32:47 2015	1428575567	36	405	440	400
Thu Apr 09 06:32:51 2015	1428575571	31	433	465	431
Thu Apr 09 06:32:51 2015	1428575571	30	465	495	459
Thu Apr 09 06:32:46 2015	1428575566	29	470	499	468
Thu Apr 09 06:32:40 2015	1428575560	34	466	500	461
Thu Apr 09 06:32:43 2015	1428575563	29	476	504	472
Thu Apr 09 06:32:48 2015	1428575568	35	475	510	472
Thu Apr 09 06:32:48 2015	1428575568	36	494	530	493
Thu Apr 09 06:32:42 2015	1428575562	35	505	540	501
Thu Apr 09 06:32:45 2015	1428575565	35	519	554	517
Thu Apr 09 06:32:50 2015	1428575570	55	515	571	513
