starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:04:55 2015	1429524295	81	83	164	58
Mon Apr 20 06:04:55 2015	1429524295	82	83	164	56
Mon Apr 20 06:04:53 2015	1429524293	82	87	168	62
Mon Apr 20 06:04:54 2015	1429524294	82	87	169	65
Mon Apr 20 06:04:55 2015	1429524295	87	83	170	57
Mon Apr 20 06:04:55 2015	1429524295	87	84	171	59
Mon Apr 20 06:04:54 2015	1429524294	87	89	176	59
Mon Apr 20 06:04:54 2015	1429524294	94	85	179	59
Mon Apr 20 06:04:54 2015	1429524294	83	109	192	57
Mon Apr 20 06:04:54 2015	1429524294	111	87	198	61
