starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:50:34 2015	1428573034	38	247	285	244
Thu Apr 09 05:50:37 2015	1428573037	37	249	286	248
Thu Apr 09 05:50:38 2015	1428573038	36	265	300	264
Thu Apr 09 05:50:42 2015	1428573042	38	263	301	262
Thu Apr 09 05:50:30 2015	1428573030	45	260	305	257
Thu Apr 09 05:50:28 2015	1428573028	37	268	305	267
Thu Apr 09 05:50:36 2015	1428573036	36	274	310	271
Thu Apr 09 05:50:38 2015	1428573038	33	281	314	280
Thu Apr 09 05:50:40 2015	1428573040	62	257	320	255
Thu Apr 09 05:50:27 2015	1428573027	37	288	325	282
Thu Apr 09 05:50:41 2015	1428573041	36	294	330	277
Thu Apr 09 05:50:31 2015	1428573031	36	295	331	292
Thu Apr 09 05:50:33 2015	1428573033	37	311	348	310
Thu Apr 09 05:50:27 2015	1428573027	37	317	354	315
Thu Apr 09 05:50:40 2015	1428573040	39	321	360	318
Thu Apr 09 05:50:35 2015	1428573035	38	321	360	321
Thu Apr 09 05:50:27 2015	1428573027	59	307	366	304
Thu Apr 09 05:50:39 2015	1428573039	39	331	370	329
Thu Apr 09 05:50:31 2015	1428573031	34	360	394	357
Thu Apr 09 05:50:30 2015	1428573030	40	355	395	351
Thu Apr 09 05:50:32 2015	1428573032	46	358	404	353
Thu Apr 09 05:50:43 2015	1428573043	48	366	414	362
Thu Apr 09 05:50:29 2015	1428573029	36	404	440	403
Thu Apr 09 05:50:34 2015	1428573034	36	419	454	417
Thu Apr 09 05:50:30 2015	1428573030	45	436	480	432
Thu Apr 09 05:50:33 2015	1428573033	38	456	495	453
Thu Apr 09 05:50:26 2015	1428573026	32	463	495	460
Thu Apr 09 05:50:38 2015	1428573038	36	469	505	466
Thu Apr 09 05:50:37 2015	1428573037	39	476	515	471
Thu Apr 09 05:50:41 2015	1428573041	38	478	516	474
Thu Apr 09 05:50:34 2015	1428573034	40	475	516	471
Thu Apr 09 05:50:42 2015	1428573042	39	484	524	482
Thu Apr 09 05:50:31 2015	1428573031	37	488	525	485
Thu Apr 09 05:50:28 2015	1428573028	54	476	530	475
Thu Apr 09 05:50:40 2015	1428573040	37	493	530	490
Thu Apr 09 05:50:32 2015	1428573032	37	500	537	494
Thu Apr 09 05:50:29 2015	1428573029	37	507	544	505
Thu Apr 09 05:50:35 2015	1428573035	40	505	545	500
Thu Apr 09 05:50:39 2015	1428573039	33	527	560	521
Thu Apr 09 05:50:36 2015	1428573036	35	534	569	532
