starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:11:14 2015	1429510274	244	75	319	75
Mon Apr 20 02:11:15 2015	1429510275	239	82	322	82
Mon Apr 20 02:11:14 2015	1429510274	245	77	323	77
Mon Apr 20 02:11:13 2015	1429510273	248	80	328	79
Mon Apr 20 02:11:15 2015	1429510275	249	80	330	80
Mon Apr 20 02:11:12 2015	1429510272	257	87	344	86
Mon Apr 20 02:11:15 2015	1429510275	271	88	359	87
Mon Apr 20 02:11:13 2015	1429510273	275	87	362	86
Mon Apr 20 02:11:14 2015	1429510274	273	90	363	90
Mon Apr 20 02:11:13 2015	1429510273	277	89	367	89
