starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:43:35 2015	1429523015	373	118	491	118
Mon Apr 20 05:43:35 2015	1429523015	378	118	496	117
Mon Apr 20 05:43:33 2015	1429523013	378	119	497	118
Mon Apr 20 05:43:34 2015	1429523014	379	119	498	118
Mon Apr 20 05:43:37 2015	1429523017	384	122	506	121
Mon Apr 20 05:43:36 2015	1429523016	411	118	529	117
Mon Apr 20 05:43:32 2015	1429523012	408	132	540	132
Mon Apr 20 05:43:33 2015	1429523013	410	130	541	130
Mon Apr 20 05:43:36 2015	1429523016	413	133	546	131
Mon Apr 20 05:43:34 2015	1429523014	421	131	552	131
