starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:54 2015	1429523394	41	62	103	57
Mon Apr 20 05:49:54 2015	1429523394	39	68	107	62
Mon Apr 20 05:49:53 2015	1429523393	32	75	107	69
Mon Apr 20 05:49:54 2015	1429523394	33	74	107	63
Mon Apr 20 05:49:54 2015	1429523394	41	67	108	61
Mon Apr 20 05:49:54 2015	1429523394	36	82	118	61
Mon Apr 20 05:49:54 2015	1429523394	36	82	118	56
Mon Apr 20 05:49:54 2015	1429523394	34	93	127	65
Mon Apr 20 05:49:54 2015	1429523394	40	88	128	63
Mon Apr 20 05:49:54 2015	1429523394	34	98	132	58
