starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:57 2015	1429523397	58	60	118	55
Mon Apr 20 05:49:57 2015	1429523397	54	66	120	59
Mon Apr 20 05:49:57 2015	1429523397	55	68	123	65
Mon Apr 20 05:49:57 2015	1429523397	61	63	124	58
Mon Apr 20 05:49:57 2015	1429523397	60	66	126	63
Mon Apr 20 05:49:58 2015	1429523398	64	69	133	60
Mon Apr 20 05:49:58 2015	1429523398	63	74	138	60
Mon Apr 20 05:49:57 2015	1429523397	75	66	141	58
Mon Apr 20 05:49:57 2015	1429523397	59	87	146	64
Mon Apr 20 05:49:58 2015	1429523398	80	89	169	65
