starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:02:32 2015	1428577352	63	51	114	50
Thu Apr 09 07:02:31 2015	1428577351	65	50	115	47
Thu Apr 09 07:02:33 2015	1428577353	64	52	115	50
Thu Apr 09 07:02:31 2015	1428577351	65	52	117	51
Thu Apr 09 07:02:33 2015	1428577353	66	51	118	47
Thu Apr 09 07:02:33 2015	1428577353	68	51	118	47
Thu Apr 09 07:02:34 2015	1428577354	65	54	119	50
Thu Apr 09 07:02:32 2015	1428577352	68	52	119	50
Thu Apr 09 07:02:33 2015	1428577353	66	53	120	49
Thu Apr 09 07:02:32 2015	1428577352	68	52	120	50
Thu Apr 09 07:02:31 2015	1428577351	66	55	121	49
Thu Apr 09 07:02:33 2015	1428577353	71	53	124	50
Thu Apr 09 07:02:32 2015	1428577352	74	52	126	50
Thu Apr 09 07:02:32 2015	1428577352	73	54	127	49
Thu Apr 09 07:02:32 2015	1428577352	75	54	129	50
Thu Apr 09 07:02:33 2015	1428577353	74	56	129	52
Thu Apr 09 07:02:33 2015	1428577353	81	50	131	49
Thu Apr 09 07:02:32 2015	1428577352	80	55	134	50
Thu Apr 09 07:02:32 2015	1428577352	88	47	135	46
Thu Apr 09 07:02:33 2015	1428577353	85	54	139	52
