starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:02:11 2015	1428577331	65	50	115	48
Thu Apr 09 07:02:11 2015	1428577331	66	53	119	50
Thu Apr 09 07:02:11 2015	1428577331	69	55	124	49
Thu Apr 09 07:02:11 2015	1428577331	76	53	129	50
Thu Apr 09 07:02:11 2015	1428577331	77	53	129	52
Thu Apr 09 07:02:10 2015	1428577330	77	53	130	52
Thu Apr 09 07:02:12 2015	1428577332	74	56	130	50
Thu Apr 09 07:02:11 2015	1428577331	78	56	134	54
Thu Apr 09 07:02:10 2015	1428577330	79	56	135	51
Thu Apr 09 07:02:11 2015	1428577331	104	49	153	48
