starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 19 23:45:20 2015	1429501520	82	62	144	57
Sun Apr 19 23:45:19 2015	1429501519	81	87	168	59
Sun Apr 19 23:45:20 2015	1429501520	85	84	170	62
Sun Apr 19 23:45:20 2015	1429501520	83	89	172	64
Sun Apr 19 23:45:19 2015	1429501519	84	89	173	63
Sun Apr 19 23:45:19 2015	1429501519	88	91	179	65
Sun Apr 19 23:45:19 2015	1429501519	86	94	180	58
Sun Apr 19 23:45:20 2015	1429501520	98	82	181	59
Sun Apr 19 23:45:19 2015	1429501519	91	93	184	63
Sun Apr 19 23:45:20 2015	1429501520	107	87	194	59
