starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:50:52 2015	1428555052	64	276	339	274
Thu Apr 09 00:51:00 2015	1428555060	67	273	340	272
Thu Apr 09 00:50:54 2015	1428555054	74	312	385	310
Thu Apr 09 00:50:58 2015	1428555058	86	308	395	303
Thu Apr 09 00:50:57 2015	1428555057	66	334	400	330
Thu Apr 09 00:51:00 2015	1428555060	62	343	405	342
Thu Apr 09 00:50:56 2015	1428555056	71	349	419	347
Thu Apr 09 00:50:59 2015	1428555059	72	372	444	367
Thu Apr 09 00:50:56 2015	1428555056	64	396	460	394
Thu Apr 09 00:50:52 2015	1428555052	77	449	527	448
Thu Apr 09 00:50:55 2015	1428555055	69	466	535	463
Thu Apr 09 00:50:53 2015	1428555053	86	452	538	451
Thu Apr 09 00:50:59 2015	1428555059	64	475	539	469
Thu Apr 09 00:50:51 2015	1428555051	66	489	555	487
Thu Apr 09 00:50:58 2015	1428555058	72	502	574	499
Thu Apr 09 00:50:57 2015	1428555057	76	508	584	504
Thu Apr 09 00:50:59 2015	1428555059	83	510	593	505
Thu Apr 09 00:50:52 2015	1428555052	60	538	598	532
Thu Apr 09 00:50:54 2015	1428555054	77	533	610	531
Thu Apr 09 00:50:55 2015	1428555055	76	537	613	537
