starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:56:16 2015	1429523776	35	60	95	57
Mon Apr 20 05:56:16 2015	1429523776	33	64	97	59
Mon Apr 20 05:56:16 2015	1429523776	34	65	99	59
Mon Apr 20 05:56:16 2015	1429523776	36	64	100	58
Mon Apr 20 05:56:17 2015	1429523777	39	63	103	57
Mon Apr 20 05:56:16 2015	1429523776	42	64	106	64
Mon Apr 20 05:56:16 2015	1429523776	38	70	108	66
Mon Apr 20 05:56:17 2015	1429523777	36	82	118	68
Mon Apr 20 05:56:16 2015	1429523776	38	87	125	62
Mon Apr 20 05:56:16 2015	1429523776	44	91	135	66
