starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:56:20 2015	1429523780	56	57	113	55
Mon Apr 20 05:56:19 2015	1429523779	61	55	116	52
Mon Apr 20 05:56:19 2015	1429523779	57	60	117	57
Mon Apr 20 05:56:19 2015	1429523779	54	64	118	57
Mon Apr 20 05:56:19 2015	1429523779	59	63	122	60
Mon Apr 20 05:56:20 2015	1429523780	58	79	137	56
Mon Apr 20 05:56:20 2015	1429523780	55	83	138	57
Mon Apr 20 05:56:19 2015	1429523779	59	85	144	59
Mon Apr 20 05:56:20 2015	1429523780	61	83	145	59
Mon Apr 20 05:56:19 2015	1429523779	84	67	151	64
