starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:02 2015	1429523942	85	83	168	59
Mon Apr 20 05:59:03 2015	1429523943	87	83	169	59
Mon Apr 20 05:59:02 2015	1429523942	90	84	174	58
Mon Apr 20 05:59:02 2015	1429523942	89	86	175	58
Mon Apr 20 05:59:02 2015	1429523942	86	90	177	61
Mon Apr 20 05:59:03 2015	1429523943	92	86	178	62
Mon Apr 20 05:59:02 2015	1429523942	95	84	179	57
Mon Apr 20 05:59:02 2015	1429523942	92	87	179	63
Mon Apr 20 05:59:01 2015	1429523941	96	83	179	59
Mon Apr 20 05:59:03 2015	1429523943	127	90	216	61
