starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:58:30 2015	1429513110	42	20	61	20
Mon Apr 20 02:58:31 2015	1429513111	47	20	67	19
Mon Apr 20 02:58:31 2015	1429513111	44	23	67	22
Mon Apr 20 02:58:31 2015	1429513111	49	18	67	17
Mon Apr 20 02:58:31 2015	1429513111	54	29	84	29
Mon Apr 20 02:58:31 2015	1429513111	60	24	85	24
Mon Apr 20 02:58:30 2015	1429513110	61	35	95	33
Mon Apr 20 02:58:30 2015	1429513110	99	26	125	26
Mon Apr 20 02:58:31 2015	1429513111	71	95	166	94
Mon Apr 20 02:58:31 2015	1429513111	123	73	195	72
