starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:58:06 2015	1428641886	66	257	322	254
Fri Apr 10 00:58:05 2015	1428641885	77	254	330	250
Fri Apr 10 00:58:02 2015	1428641882	68	263	331	257
Fri Apr 10 00:58:01 2015	1428641881	67	282	349	279
Fri Apr 10 00:58:05 2015	1428641885	76	299	375	295
Fri Apr 10 00:58:04 2015	1428641884	78	299	377	255
Fri Apr 10 00:58:06 2015	1428641886	70	309	380	307
Fri Apr 10 00:58:08 2015	1428641888	70	329	399	326
Fri Apr 10 00:58:05 2015	1428641885	73	337	409	334
Fri Apr 10 00:58:06 2015	1428641886	68	344	412	342
Fri Apr 10 00:58:02 2015	1428641882	71	350	421	349
Fri Apr 10 00:58:00 2015	1428641880	64	360	424	356
Fri Apr 10 00:58:03 2015	1428641883	67	363	430	361
Fri Apr 10 00:58:07 2015	1428641887	65	375	440	372
Fri Apr 10 00:58:04 2015	1428641884	66	376	442	369
Fri Apr 10 00:58:03 2015	1428641883	63	418	481	418
Fri Apr 10 00:58:07 2015	1428641887	66	425	490	422
Fri Apr 10 00:58:00 2015	1428641880	77	480	557	476
Fri Apr 10 00:58:02 2015	1428641882	65	503	569	501
Fri Apr 10 00:58:01 2015	1428641881	68	535	603	534
