starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:25 2015	1429523665	60	62	122	58
Mon Apr 20 05:54:25 2015	1429523665	59	67	127	60
Mon Apr 20 05:54:25 2015	1429523665	60	68	127	61
Mon Apr 20 05:54:25 2015	1429523665	61	66	128	62
Mon Apr 20 05:54:24 2015	1429523664	62	66	128	59
Mon Apr 20 05:54:26 2015	1429523666	61	67	128	59
Mon Apr 20 05:54:25 2015	1429523665	61	68	129	61
Mon Apr 20 05:54:24 2015	1429523664	60	84	144	58
Mon Apr 20 05:54:25 2015	1429523665	57	90	147	63
Mon Apr 20 05:54:25 2015	1429523665	63	87	150	61
