starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:14 2015	1429523654	63	64	126	58
Mon Apr 20 05:54:15 2015	1429523655	59	68	127	61
Mon Apr 20 05:54:14 2015	1429523654	67	83	150	57
Mon Apr 20 05:54:14 2015	1429523654	67	83	150	57
Mon Apr 20 05:54:14 2015	1429523654	66	85	151	58
Mon Apr 20 05:54:15 2015	1429523655	69	85	154	59
Mon Apr 20 05:54:15 2015	1429523655	72	84	155	59
Mon Apr 20 05:54:14 2015	1429523654	98	70	168	67
Mon Apr 20 05:54:14 2015	1429523654	78	92	169	67
Mon Apr 20 05:54:15 2015	1429523655	88	88	177	62
