starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:30:59 2015	1429507859	84	86	170	59
Mon Apr 20 01:31:00 2015	1429507860	84	87	171	57
Mon Apr 20 01:30:59 2015	1429507859	86	85	171	56
Mon Apr 20 01:30:58 2015	1429507858	86	86	172	62
Mon Apr 20 01:30:59 2015	1429507859	83	89	173	62
Mon Apr 20 01:30:59 2015	1429507859	93	82	175	56
Mon Apr 20 01:31:00 2015	1429507860	85	93	178	63
Mon Apr 20 01:30:59 2015	1429507859	90	89	179	61
Mon Apr 20 01:30:58 2015	1429507858	90	93	183	70
Mon Apr 20 01:30:58 2015	1429507858	94	89	183	59
