starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:14:11 2015	1428552851	58	46	105	43
Thu Apr 09 00:14:14 2015	1428552854	67	42	109	41
Thu Apr 09 00:14:11 2015	1428552851	63	46	109	44
Thu Apr 09 00:14:11 2015	1428552851	62	48	110	46
Thu Apr 09 00:14:15 2015	1428552855	66	44	110	40
Thu Apr 09 00:14:14 2015	1428552854	65	49	114	45
Thu Apr 09 00:14:15 2015	1428552855	66	49	114	46
Thu Apr 09 00:14:13 2015	1428552853	68	47	114	45
Thu Apr 09 00:14:11 2015	1428552851	71	44	115	43
Thu Apr 09 00:14:15 2015	1428552855	68	47	115	46
Thu Apr 09 00:14:14 2015	1428552854	66	49	115	45
Thu Apr 09 00:14:14 2015	1428552854	66	50	115	47
Thu Apr 09 00:14:10 2015	1428552850	66	49	115	46
Thu Apr 09 00:14:14 2015	1428552854	66	50	116	47
Thu Apr 09 00:14:13 2015	1428552853	66	50	116	47
Thu Apr 09 00:14:12 2015	1428552852	70	48	118	45
Thu Apr 09 00:14:12 2015	1428552852	72	47	119	44
Thu Apr 09 00:14:11 2015	1428552851	68	51	119	46
Thu Apr 09 00:14:15 2015	1428552855	69	50	119	45
Thu Apr 09 00:14:13 2015	1428552853	71	48	119	43
Thu Apr 09 00:14:13 2015	1428552853	66	53	119	51
Thu Apr 09 00:14:12 2015	1428552852	73	47	120	45
Thu Apr 09 00:14:11 2015	1428552851	68	52	120	48
Thu Apr 09 00:14:14 2015	1428552854	69	51	120	46
Thu Apr 09 00:14:13 2015	1428552853	78	46	124	44
Thu Apr 09 00:14:13 2015	1428552853	75	49	124	45
Thu Apr 09 00:14:13 2015	1428552853	73	51	124	46
Thu Apr 09 00:14:13 2015	1428552853	74	50	124	45
Thu Apr 09 00:14:10 2015	1428552850	79	45	124	43
Thu Apr 09 00:14:15 2015	1428552855	76	48	124	44
Thu Apr 09 00:14:14 2015	1428552854	72	52	124	47
Thu Apr 09 00:14:13 2015	1428552853	80	45	125	44
Thu Apr 09 00:14:12 2015	1428552852	80	45	125	42
Thu Apr 09 00:14:11 2015	1428552851	82	47	129	46
Thu Apr 09 00:14:12 2015	1428552852	81	48	130	43
Thu Apr 09 00:14:12 2015	1428552852	83	47	130	45
Thu Apr 09 00:14:12 2015	1428552852	84	49	133	44
Thu Apr 09 00:14:12 2015	1428552852	92	45	137	45
Thu Apr 09 00:14:11 2015	1428552851	94	46	140	45
Thu Apr 09 00:14:14 2015	1428552854	74	68	142	44
