starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:08:00 2015	1429524480	32	66	99	62
Mon Apr 20 06:08:00 2015	1429524480	35	68	103	61
Mon Apr 20 06:08:00 2015	1429524480	34	70	104	65
Mon Apr 20 06:08:00 2015	1429524480	37	71	108	60
Mon Apr 20 06:08:01 2015	1429524481	40	82	122	52
Mon Apr 20 06:08:00 2015	1429524480	35	88	123	65
Mon Apr 20 06:08:00 2015	1429524480	36	90	125	65
Mon Apr 20 06:08:00 2015	1429524480	38	93	131	66
Mon Apr 20 06:07:59 2015	1429524479	34	103	137	61
Mon Apr 20 06:08:00 2015	1429524480	39	107	146	63
