starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:02 2015	1429523522	33	64	97	60
Mon Apr 20 05:52:03 2015	1429523523	37	64	101	58
Mon Apr 20 05:52:03 2015	1429523523	39	63	102	59
Mon Apr 20 05:52:02 2015	1429523522	37	69	106	62
Mon Apr 20 05:52:02 2015	1429523522	40	72	112	64
Mon Apr 20 05:52:03 2015	1429523523	39	74	113	67
Mon Apr 20 05:52:03 2015	1429523523	34	88	122	63
Mon Apr 20 05:52:02 2015	1429523522	40	83	123	59
Mon Apr 20 05:52:02 2015	1429523522	38	87	125	63
Mon Apr 20 05:52:03 2015	1429523523	34	98	132	72
