starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:40:16 2015	1428572416	35	49	84	46
Thu Apr 09 05:40:17 2015	1428572417	33	52	85	49
Thu Apr 09 05:40:17 2015	1428572417	35	50	85	48
Thu Apr 09 05:40:17 2015	1428572417	37	48	85	45
Thu Apr 09 05:40:18 2015	1428572418	33	55	88	50
Thu Apr 09 05:40:17 2015	1428572417	37	52	89	47
Thu Apr 09 05:40:17 2015	1428572417	35	54	89	50
Thu Apr 09 05:40:18 2015	1428572418	40	50	90	48
Thu Apr 09 05:40:16 2015	1428572416	40	50	90	46
Thu Apr 09 05:40:18 2015	1428572418	39	51	90	48
Thu Apr 09 05:40:18 2015	1428572418	35	56	90	49
Thu Apr 09 05:40:17 2015	1428572417	36	54	90	50
Thu Apr 09 05:40:16 2015	1428572416	38	53	90	48
Thu Apr 09 05:40:18 2015	1428572418	37	54	91	52
Thu Apr 09 05:40:18 2015	1428572418	39	52	91	51
Thu Apr 09 05:40:18 2015	1428572418	32	61	93	59
Thu Apr 09 05:40:19 2015	1428572419	34	59	94	56
Thu Apr 09 05:40:17 2015	1428572417	41	53	94	51
Thu Apr 09 05:40:17 2015	1428572417	42	52	94	48
Thu Apr 09 05:40:18 2015	1428572418	43	52	95	48
Thu Apr 09 05:40:16 2015	1428572416	35	61	95	58
Thu Apr 09 05:40:18 2015	1428572418	42	54	95	48
Thu Apr 09 05:40:17 2015	1428572417	39	56	96	52
Thu Apr 09 05:40:18 2015	1428572418	37	63	99	59
Thu Apr 09 05:40:17 2015	1428572417	35	65	100	59
Thu Apr 09 05:40:16 2015	1428572416	44	57	100	53
Thu Apr 09 05:40:16 2015	1428572416	38	63	100	58
Thu Apr 09 05:40:18 2015	1428572418	39	63	102	63
Thu Apr 09 05:40:16 2015	1428572416	42	63	105	60
Thu Apr 09 05:40:17 2015	1428572417	40	80	120	78
