starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:36:01 2015	1428554161	65	265	330	259
Thu Apr 09 00:35:59 2015	1428554159	75	258	334	255
Thu Apr 09 00:35:58 2015	1428554158	69	266	334	259
Thu Apr 09 00:35:56 2015	1428554156	71	274	345	271
Thu Apr 09 00:36:01 2015	1428554161	70	293	363	290
Thu Apr 09 00:36:02 2015	1428554162	70	293	363	288
Thu Apr 09 00:35:56 2015	1428554156	87	361	449	358
Thu Apr 09 00:36:00 2015	1428554160	73	399	472	397
Thu Apr 09 00:35:58 2015	1428554158	69	420	489	418
Thu Apr 09 00:35:54 2015	1428554154	84	407	491	402
Thu Apr 09 00:35:57 2015	1428554157	67	464	530	460
Thu Apr 09 00:36:02 2015	1428554162	73	457	531	453
Thu Apr 09 00:36:01 2015	1428554161	70	461	532	456
Thu Apr 09 00:36:00 2015	1428554160	62	493	555	492
Thu Apr 09 00:36:03 2015	1428554163	66	502	568	499
Thu Apr 09 00:35:55 2015	1428554155	73	501	574	497
Thu Apr 09 00:35:57 2015	1428554157	62	533	595	515
Thu Apr 09 00:35:59 2015	1428554159	78	531	609	526
Thu Apr 09 00:36:03 2015	1428554163	69	541	610	538
Thu Apr 09 00:35:55 2015	1428554155	72	547	619	543
