starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:41:41 2015	1428579701	62	51	114	49
Thu Apr 09 07:41:42 2015	1428579702	65	53	119	49
Thu Apr 09 07:41:41 2015	1428579701	65	54	119	51
Thu Apr 09 07:41:44 2015	1428579704	67	52	120	52
Thu Apr 09 07:41:40 2015	1428579700	69	51	121	50
Thu Apr 09 07:41:44 2015	1428579704	71	51	122	49
Thu Apr 09 07:41:46 2015	1428579706	66	57	123	57
Thu Apr 09 07:41:45 2015	1428579705	70	53	123	52
Thu Apr 09 07:41:41 2015	1428579701	67	57	124	53
Thu Apr 09 07:41:45 2015	1428579705	73	51	124	48
Thu Apr 09 07:41:46 2015	1428579706	70	55	124	51
Thu Apr 09 07:41:43 2015	1428579703	66	58	125	55
Thu Apr 09 07:41:40 2015	1428579700	69	56	125	52
Thu Apr 09 07:41:40 2015	1428579700	70	55	125	50
Thu Apr 09 07:41:45 2015	1428579705	72	53	125	52
Thu Apr 09 07:41:44 2015	1428579704	74	51	126	50
Thu Apr 09 07:41:46 2015	1428579706	75	52	127	50
Thu Apr 09 07:41:42 2015	1428579702	73	55	127	54
Thu Apr 09 07:41:40 2015	1428579700	74	54	128	54
Thu Apr 09 07:41:41 2015	1428579701	74	54	129	50
Thu Apr 09 07:41:43 2015	1428579703	75	54	129	50
Thu Apr 09 07:41:45 2015	1428579705	71	58	129	55
Thu Apr 09 07:41:42 2015	1428579702	74	55	129	51
Thu Apr 09 07:41:43 2015	1428579703	73	56	129	51
Thu Apr 09 07:41:44 2015	1428579704	77	53	129	52
Thu Apr 09 07:41:44 2015	1428579704	71	58	129	55
Thu Apr 09 07:41:45 2015	1428579705	77	53	129	50
Thu Apr 09 07:41:43 2015	1428579703	69	61	130	54
Thu Apr 09 07:41:45 2015	1428579705	74	56	130	51
Thu Apr 09 07:41:46 2015	1428579706	74	56	130	52
Thu Apr 09 07:41:41 2015	1428579701	75	55	130	51
Thu Apr 09 07:41:41 2015	1428579701	77	53	130	52
Thu Apr 09 07:41:42 2015	1428579702	70	61	131	56
Thu Apr 09 07:41:43 2015	1428579703	79	53	132	51
Thu Apr 09 07:41:43 2015	1428579703	72	61	132	51
Thu Apr 09 07:41:42 2015	1428579702	68	64	132	54
Thu Apr 09 07:41:41 2015	1428579701	75	58	133	54
Thu Apr 09 07:41:45 2015	1428579705	81	53	134	48
Thu Apr 09 07:41:44 2015	1428579704	78	56	134	56
Thu Apr 09 07:41:41 2015	1428579701	75	60	135	55
Thu Apr 09 07:41:40 2015	1428579700	71	67	139	67
Thu Apr 09 07:41:42 2015	1428579702	78	60	139	58
Thu Apr 09 07:41:43 2015	1428579703	85	54	139	50
Thu Apr 09 07:41:45 2015	1428579705	88	51	139	49
Thu Apr 09 07:41:40 2015	1428579700	72	67	139	51
Thu Apr 09 07:41:46 2015	1428579706	83	57	140	52
Thu Apr 09 07:41:44 2015	1428579704	80	60	140	55
Thu Apr 09 07:41:42 2015	1428579702	83	62	144	58
Thu Apr 09 07:41:44 2015	1428579704	87	58	145	54
Thu Apr 09 07:41:42 2015	1428579702	95	50	145	48
