starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:53:24 2015	1429523604	85	60	146	56
Mon Apr 20 05:53:23 2015	1429523603	83	67	150	62
Mon Apr 20 05:53:24 2015	1429523604	81	88	169	61
Mon Apr 20 05:53:23 2015	1429523603	86	83	169	57
Mon Apr 20 05:53:24 2015	1429523604	87	83	170	58
Mon Apr 20 05:53:22 2015	1429523602	88	85	173	57
Mon Apr 20 05:53:24 2015	1429523604	84	90	174	63
Mon Apr 20 05:53:23 2015	1429523603	104	82	186	56
Mon Apr 20 05:53:23 2015	1429523603	96	92	188	65
Mon Apr 20 05:53:23 2015	1429523603	108	81	189	56
