starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:54:53 2015	1429520093	61	66	127	61
Mon Apr 20 04:54:53 2015	1429520093	60	79	139	50
Mon Apr 20 04:54:53 2015	1429520093	62	80	142	56
Mon Apr 20 04:54:53 2015	1429520093	63	80	143	57
Mon Apr 20 04:54:52 2015	1429520092	58	86	144	58
Mon Apr 20 04:54:52 2015	1429520092	62	86	148	62
Mon Apr 20 04:54:53 2015	1429520093	67	84	151	59
Mon Apr 20 04:54:52 2015	1429520092	67	87	153	61
Mon Apr 20 04:54:53 2015	1429520093	93	81	173	58
Mon Apr 20 04:54:52 2015	1429520092	83	95	179	59
