starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:22:52 2015	1428639772	68	262	330	257
Fri Apr 10 00:23:00 2015	1428639780	65	279	344	276
Fri Apr 10 00:22:44 2015	1428639764	62	282	344	277
Fri Apr 10 00:22:49 2015	1428639769	64	280	344	274
Fri Apr 10 00:22:53 2015	1428639773	70	285	355	282
Fri Apr 10 00:23:01 2015	1428639781	67	294	361	290
Fri Apr 10 00:22:44 2015	1428639764	70	300	370	299
Fri Apr 10 00:23:01 2015	1428639781	75	324	398	323
Fri Apr 10 00:22:45 2015	1428639765	71	344	415	338
Fri Apr 10 00:22:51 2015	1428639771	66	349	415	345
Fri Apr 10 00:22:52 2015	1428639772	69	349	418	335
Fri Apr 10 00:22:56 2015	1428639776	64	356	420	354
Fri Apr 10 00:22:56 2015	1428639776	75	348	422	346
Fri Apr 10 00:22:59 2015	1428639779	66	359	425	357
Fri Apr 10 00:22:58 2015	1428639778	62	373	434	372
Fri Apr 10 00:22:48 2015	1428639768	66	369	435	367
Fri Apr 10 00:22:52 2015	1428639772	75	365	440	362
Fri Apr 10 00:22:54 2015	1428639774	65	379	444	378
Fri Apr 10 00:22:57 2015	1428639777	63	394	457	390
Fri Apr 10 00:22:46 2015	1428639766	62	398	459	397
Fri Apr 10 00:22:45 2015	1428639765	80	380	460	379
Fri Apr 10 00:22:44 2015	1428639764	58	402	461	397
Fri Apr 10 00:22:46 2015	1428639766	62	402	465	399
Fri Apr 10 00:23:00 2015	1428639780	64	400	465	398
Fri Apr 10 00:23:02 2015	1428639782	75	420	494	419
Fri Apr 10 00:22:58 2015	1428639778	76	419	496	415
Fri Apr 10 00:22:48 2015	1428639768	61	443	504	441
Fri Apr 10 00:23:00 2015	1428639780	67	438	505	437
Fri Apr 10 00:22:49 2015	1428639769	68	442	510	440
Fri Apr 10 00:22:49 2015	1428639769	65	460	526	443
Fri Apr 10 00:22:59 2015	1428639779	61	469	530	464
Fri Apr 10 00:22:47 2015	1428639767	68	466	535	464
Fri Apr 10 00:22:54 2015	1428639774	65	470	535	463
Fri Apr 10 00:22:53 2015	1428639773	70	466	536	464
Fri Apr 10 00:22:57 2015	1428639777	70	485	555	483
Fri Apr 10 00:22:51 2015	1428639771	73	511	584	509
Fri Apr 10 00:22:55 2015	1428639775	69	515	585	513
Fri Apr 10 00:22:50 2015	1428639770	60	525	586	522
Fri Apr 10 00:22:55 2015	1428639775	69	520	589	517
Fri Apr 10 00:22:46 2015	1428639766	65	540	605	537
