starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:37:29 2015	1428640649	61	44	104	42
Fri Apr 10 00:37:30 2015	1428640650	59	45	105	44
Fri Apr 10 00:37:27 2015	1428640647	58	48	106	43
Fri Apr 10 00:37:27 2015	1428640647	62	47	110	43
Fri Apr 10 00:37:33 2015	1428640653	65	45	110	44
Fri Apr 10 00:37:31 2015	1428640651	61	49	110	45
Fri Apr 10 00:37:30 2015	1428640650	62	48	110	47
Fri Apr 10 00:37:28 2015	1428640648	63	47	111	44
Fri Apr 10 00:37:30 2015	1428640650	60	51	112	43
Fri Apr 10 00:37:33 2015	1428640653	60	53	112	52
Fri Apr 10 00:37:29 2015	1428640649	63	49	112	44
Fri Apr 10 00:37:28 2015	1428640648	58	56	113	55
Fri Apr 10 00:37:32 2015	1428640652	65	49	114	46
Fri Apr 10 00:37:30 2015	1428640650	60	55	114	49
Fri Apr 10 00:37:31 2015	1428640651	63	52	115	51
Fri Apr 10 00:37:28 2015	1428640648	67	48	115	46
Fri Apr 10 00:37:32 2015	1428640652	67	48	115	44
Fri Apr 10 00:37:28 2015	1428640648	62	54	115	48
Fri Apr 10 00:37:32 2015	1428640652	67	48	115	42
Fri Apr 10 00:37:29 2015	1428640649	69	46	116	45
Fri Apr 10 00:37:33 2015	1428640653	66	50	116	46
Fri Apr 10 00:37:31 2015	1428640651	63	53	116	49
Fri Apr 10 00:37:33 2015	1428640653	71	46	118	44
Fri Apr 10 00:37:29 2015	1428640649	73	46	119	41
Fri Apr 10 00:37:28 2015	1428640648	66	54	120	53
Fri Apr 10 00:37:33 2015	1428640653	74	46	120	42
Fri Apr 10 00:37:31 2015	1428640651	74	46	120	44
Fri Apr 10 00:37:28 2015	1428640648	66	55	120	49
Fri Apr 10 00:37:28 2015	1428640648	70	51	120	45
Fri Apr 10 00:37:32 2015	1428640652	71	52	122	49
Fri Apr 10 00:37:32 2015	1428640652	68	54	122	50
Fri Apr 10 00:37:30 2015	1428640650	62	60	123	45
Fri Apr 10 00:37:33 2015	1428640653	66	57	123	53
Fri Apr 10 00:37:30 2015	1428640650	73	51	123	49
Fri Apr 10 00:37:32 2015	1428640652	74	50	124	45
Fri Apr 10 00:37:31 2015	1428640651	76	49	125	47
Fri Apr 10 00:37:29 2015	1428640649	63	64	127	43
Fri Apr 10 00:37:31 2015	1428640651	82	47	129	46
Fri Apr 10 00:37:29 2015	1428640649	83	47	129	45
Fri Apr 10 00:37:30 2015	1428640650	82	49	131	44
Fri Apr 10 00:37:29 2015	1428640649	88	47	135	45
Fri Apr 10 00:37:31 2015	1428640651	84	52	136	48
Fri Apr 10 00:37:31 2015	1428640651	91	45	137	44
Fri Apr 10 00:37:32 2015	1428640652	86	54	140	49
Fri Apr 10 00:37:33 2015	1428640653	89	55	144	51
Fri Apr 10 00:37:32 2015	1428640652	98	46	145	44
Fri Apr 10 00:37:29 2015	1428640649	93	52	145	47
Fri Apr 10 00:37:27 2015	1428640647	105	55	159	51
Fri Apr 10 00:37:28 2015	1428640648	116	49	165	45
Fri Apr 10 00:37:30 2015	1428640650	115	53	169	53
