starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:42:56 2015	1429515776	267	92	359	92
Mon Apr 20 03:42:54 2015	1429515774	269	95	364	94
Mon Apr 20 03:42:56 2015	1429515776	277	92	369	92
Mon Apr 20 03:42:54 2015	1429515774	279	93	372	93
Mon Apr 20 03:42:55 2015	1429515775	282	94	377	94
Mon Apr 20 03:42:55 2015	1429515775	287	92	378	92
Mon Apr 20 03:42:53 2015	1429515773	293	89	382	89
Mon Apr 20 03:42:56 2015	1429515776	278	110	388	110
Mon Apr 20 03:42:54 2015	1429515774	299	102	401	102
Mon Apr 20 03:42:57 2015	1429515777	268	162	430	161
