starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:35:30 2015	1428647730	89	245	334	244
Fri Apr 10 02:35:37 2015	1428647737	96	249	344	248
Fri Apr 10 02:35:28 2015	1428647728	89	274	363	272
Fri Apr 10 02:35:27 2015	1428647727	93	271	364	267
Fri Apr 10 02:35:39 2015	1428647739	93	281	374	278
Fri Apr 10 02:35:33 2015	1428647733	96	282	378	277
Fri Apr 10 02:35:30 2015	1428647730	117	267	384	263
Fri Apr 10 02:35:36 2015	1428647736	96	289	384	283
Fri Apr 10 02:35:26 2015	1428647726	97	308	405	303
Fri Apr 10 02:35:25 2015	1428647725	88	317	405	316
Fri Apr 10 02:35:34 2015	1428647734	114	307	421	305
Fri Apr 10 02:35:37 2015	1428647737	102	323	424	321
Fri Apr 10 02:35:33 2015	1428647733	94	331	425	326
Fri Apr 10 02:35:28 2015	1428647728	105	327	432	323
Fri Apr 10 02:35:26 2015	1428647726	98	335	433	331
Fri Apr 10 02:35:31 2015	1428647731	97	337	434	334
Fri Apr 10 02:35:30 2015	1428647730	92	348	440	345
Fri Apr 10 02:35:36 2015	1428647736	90	358	448	357
Fri Apr 10 02:35:29 2015	1428647729	97	352	449	346
Fri Apr 10 02:35:37 2015	1428647737	95	365	460	360
Fri Apr 10 02:35:32 2015	1428647732	95	400	495	390
Fri Apr 10 02:35:32 2015	1428647732	91	404	495	402
Fri Apr 10 02:35:27 2015	1428647727	99	406	505	402
Fri Apr 10 02:35:26 2015	1428647726	95	420	515	415
Fri Apr 10 02:35:31 2015	1428647731	101	483	584	479
Fri Apr 10 02:35:34 2015	1428647734	96	508	604	504
Fri Apr 10 02:35:29 2015	1428647729	100	510	610	507
Fri Apr 10 02:35:35 2015	1428647735	93	518	611	516
Fri Apr 10 02:35:38 2015	1428647738	97	518	614	512
Fri Apr 10 02:35:35 2015	1428647735	115	539	653	536
