starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:03:08 2015	1429513388	0	62	62	20
Mon Apr 20 03:03:08 2015	1429513388	0	62	62	25
Mon Apr 20 03:03:08 2015	1429513388	0	63	63	18
Mon Apr 20 03:03:08 2015	1429513388	0	65	65	18
Mon Apr 20 03:03:08 2015	1429513388	48	23	71	21
Mon Apr 20 03:03:08 2015	1429513388	53	19	72	18
Mon Apr 20 03:03:08 2015	1429513388	58	20	78	17
Mon Apr 20 03:03:08 2015	1429513388	57	24	81	20
Mon Apr 20 03:03:08 2015	1429513388	0	88	88	20
Mon Apr 20 03:03:08 2015	1429513388	77	25	102	25
