starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:42 2015	1429524402	60	81	140	55
Mon Apr 20 06:06:41 2015	1429524401	58	83	141	60
Mon Apr 20 06:06:41 2015	1429524401	56	85	141	61
Mon Apr 20 06:06:42 2015	1429524402	63	80	143	57
Mon Apr 20 06:06:41 2015	1429524401	57	87	144	64
Mon Apr 20 06:06:41 2015	1429524401	62	85	147	63
Mon Apr 20 06:06:41 2015	1429524401	63	86	149	61
Mon Apr 20 06:06:41 2015	1429524401	63	89	153	67
Mon Apr 20 06:06:42 2015	1429524402	66	88	154	61
Mon Apr 20 06:06:42 2015	1429524402	71	90	161	62
