starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:19 2015	1429523539	55	63	119	60
Mon Apr 20 05:52:20 2015	1429523540	56	65	121	61
Mon Apr 20 05:52:20 2015	1429523540	64	59	124	56
Mon Apr 20 05:52:20 2015	1429523540	65	61	127	57
Mon Apr 20 05:52:19 2015	1429523539	60	83	144	59
Mon Apr 20 05:52:19 2015	1429523539	60	85	145	60
Mon Apr 20 05:52:20 2015	1429523540	62	84	147	58
Mon Apr 20 05:52:20 2015	1429523540	62	86	148	54
Mon Apr 20 05:52:19 2015	1429523539	67	83	150	55
Mon Apr 20 05:52:20 2015	1429523540	59	95	154	65
