starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:12 2015	1429523532	84	64	148	60
Mon Apr 20 05:52:14 2015	1429523534	82	83	165	59
Mon Apr 20 05:52:13 2015	1429523533	82	85	167	59
Mon Apr 20 05:52:13 2015	1429523533	84	85	169	58
Mon Apr 20 05:52:14 2015	1429523534	84	85	169	61
Mon Apr 20 05:52:12 2015	1429523532	86	85	171	58
Mon Apr 20 05:52:13 2015	1429523533	83	91	174	61
Mon Apr 20 05:52:12 2015	1429523532	86	88	175	62
Mon Apr 20 05:52:13 2015	1429523533	90	95	185	68
Mon Apr 20 05:52:13 2015	1429523533	111	88	198	57
