starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:35:56 2015	1429522556	293	141	434	140
Mon Apr 20 05:35:54 2015	1429522554	295	139	435	139
Mon Apr 20 05:35:53 2015	1429522553	297	138	436	138
Mon Apr 20 05:35:53 2015	1429522553	294	145	439	144
Mon Apr 20 05:35:54 2015	1429522554	297	144	440	143
Mon Apr 20 05:35:52 2015	1429522552	296	148	443	147
Mon Apr 20 05:35:52 2015	1429522552	304	140	444	140
Mon Apr 20 05:35:55 2015	1429522555	305	140	445	140
Mon Apr 20 05:35:53 2015	1429522553	299	164	463	163
Mon Apr 20 05:35:55 2015	1429522555	323	140	463	140
