starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:36:01 2015	1428575761	34	246	280	245
Thu Apr 09 06:36:03 2015	1428575763	37	248	284	242
Thu Apr 09 06:36:06 2015	1428575766	36	258	294	253
Thu Apr 09 06:36:00 2015	1428575760	33	267	300	262
Thu Apr 09 06:36:08 2015	1428575768	36	270	307	268
Thu Apr 09 06:36:09 2015	1428575769	37	340	377	336
Thu Apr 09 06:36:00 2015	1428575760	37	363	400	362
Thu Apr 09 06:36:09 2015	1428575769	39	366	406	362
Thu Apr 09 06:36:04 2015	1428575764	50	359	409	358
Thu Apr 09 06:36:13 2015	1428575773	35	377	412	373
Thu Apr 09 06:36:06 2015	1428575766	38	377	415	373
Thu Apr 09 06:36:07 2015	1428575767	34	385	419	382
Thu Apr 09 06:36:02 2015	1428575762	38	391	430	390
Thu Apr 09 06:36:07 2015	1428575767	38	403	441	401
Thu Apr 09 06:36:04 2015	1428575764	35	434	470	433
Thu Apr 09 06:36:05 2015	1428575765	37	433	470	432
Thu Apr 09 06:36:03 2015	1428575763	37	448	485	446
Thu Apr 09 06:36:02 2015	1428575762	39	456	495	451
Thu Apr 09 06:36:00 2015	1428575760	37	478	515	476
Thu Apr 09 06:36:10 2015	1428575770	36	484	520	481
Thu Apr 09 06:36:10 2015	1428575770	34	490	524	485
Thu Apr 09 06:36:08 2015	1428575768	36	490	525	487
Thu Apr 09 06:36:11 2015	1428575771	42	483	526	477
Thu Apr 09 06:36:12 2015	1428575772	35	495	530	490
Thu Apr 09 06:36:07 2015	1428575767	38	493	530	490
Thu Apr 09 06:36:11 2015	1428575771	39	501	540	496
Thu Apr 09 06:36:03 2015	1428575763	39	502	540	496
Thu Apr 09 06:36:01 2015	1428575761	40	516	555	510
Thu Apr 09 06:36:12 2015	1428575772	36	531	567	524
Thu Apr 09 06:36:05 2015	1428575765	39	541	580	536
