starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:00 2015	1429523400	61	62	123	58
Mon Apr 20 05:50:00 2015	1429523400	67	58	125	54
Mon Apr 20 05:50:00 2015	1429523400	65	67	132	63
Mon Apr 20 05:50:01 2015	1429523401	70	64	134	58
Mon Apr 20 05:50:01 2015	1429523401	61	84	146	61
Mon Apr 20 05:50:01 2015	1429523401	64	91	155	60
Mon Apr 20 05:50:01 2015	1429523401	67	88	155	64
Mon Apr 20 05:50:01 2015	1429523401	69	90	159	63
Mon Apr 20 05:50:01 2015	1429523401	67	93	160	66
Mon Apr 20 05:50:00 2015	1429523400	72	90	163	65
