starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:11 2015	1429523411	60	61	121	55
Mon Apr 20 05:50:11 2015	1429523411	60	63	123	57
Mon Apr 20 05:50:10 2015	1429523410	56	68	124	56
Mon Apr 20 05:50:11 2015	1429523411	65	66	131	59
Mon Apr 20 05:50:11 2015	1429523411	76	63	139	57
Mon Apr 20 05:50:11 2015	1429523411	76	66	142	63
Mon Apr 20 05:50:12 2015	1429523412	74	69	143	59
Mon Apr 20 05:50:11 2015	1429523411	62	85	147	61
Mon Apr 20 05:50:11 2015	1429523411	69	84	152	59
Mon Apr 20 05:50:11 2015	1429523411	82	82	164	58
