starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:34:36 2015	1429522476	67	19	86	18
Mon Apr 20 05:34:36 2015	1429522476	69	21	90	21
Mon Apr 20 05:34:36 2015	1429522476	71	19	90	17
Mon Apr 20 05:34:36 2015	1429522476	74	20	94	20
Mon Apr 20 05:34:36 2015	1429522476	81	22	104	21
Mon Apr 20 05:34:36 2015	1429522476	84	26	110	24
Mon Apr 20 05:34:36 2015	1429522476	95	26	121	25
Mon Apr 20 05:34:35 2015	1429522475	95	27	122	27
Mon Apr 20 05:34:36 2015	1429522476	102	25	127	25
Mon Apr 20 05:34:36 2015	1429522476	91	46	138	25
