starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:21 2015	1429523421	36	84	120	62
Mon Apr 20 05:50:22 2015	1429523422	34	87	121	64
Mon Apr 20 05:50:22 2015	1429523422	37	84	121	58
Mon Apr 20 05:50:21 2015	1429523421	36	86	122	62
Mon Apr 20 05:50:22 2015	1429523422	36	87	123	62
Mon Apr 20 05:50:22 2015	1429523422	35	90	124	66
Mon Apr 20 05:50:22 2015	1429523422	40	89	129	61
Mon Apr 20 05:50:22 2015	1429523422	39	92	131	64
Mon Apr 20 05:50:21 2015	1429523421	65	84	149	60
Mon Apr 20 05:50:22 2015	1429523422	69	84	154	59
