starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:40 2015	1429523740	61	65	126	61
Mon Apr 20 05:55:40 2015	1429523740	59	80	139	55
Mon Apr 20 05:55:39 2015	1429523739	59	84	142	57
Mon Apr 20 05:55:40 2015	1429523740	59	84	142	61
Mon Apr 20 05:55:40 2015	1429523740	64	81	145	56
Mon Apr 20 05:55:40 2015	1429523740	66	84	150	62
Mon Apr 20 05:55:40 2015	1429523740	62	94	156	59
Mon Apr 20 05:55:39 2015	1429523739	83	80	163	57
Mon Apr 20 05:55:40 2015	1429523740	89	78	168	56
Mon Apr 20 05:55:39 2015	1429523739	83	85	168	60
