starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:47 2015	1429523747	35	64	99	61
Mon Apr 20 05:55:48 2015	1429523748	36	65	101	59
Mon Apr 20 05:55:48 2015	1429523748	39	63	102	59
Mon Apr 20 05:55:47 2015	1429523747	36	67	103	61
Mon Apr 20 05:55:46 2015	1429523746	32	86	118	64
Mon Apr 20 05:55:48 2015	1429523748	41	83	124	58
Mon Apr 20 05:55:47 2015	1429523747	38	89	127	65
Mon Apr 20 05:55:47 2015	1429523747	32	95	127	69
Mon Apr 20 05:55:47 2015	1429523747	44	93	137	67
Mon Apr 20 05:55:47 2015	1429523747	41	303	344	58
