starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:55:48 2015	1429512948	583	202	785	202
Mon Apr 20 02:55:42 2015	1429512942	589	198	787	198
Mon Apr 20 02:55:45 2015	1429512945	595	197	792	196
Mon Apr 20 02:55:45 2015	1429512945	602	200	802	199
Mon Apr 20 02:55:50 2015	1429512950	606	200	806	200
Mon Apr 20 02:55:49 2015	1429512949	608	200	808	199
Mon Apr 20 02:55:44 2015	1429512944	608	214	821	213
Mon Apr 20 02:55:46 2015	1429512946	646	216	863	216
Mon Apr 20 02:55:43 2015	1429512943	674	226	900	226
Mon Apr 20 02:55:47 2015	1429512947	705	228	933	228
