starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:53:58 2015	1429523638	55	84	139	58
Mon Apr 20 05:53:58 2015	1429523638	57	85	142	57
Mon Apr 20 05:53:58 2015	1429523638	62	83	145	59
Mon Apr 20 05:53:58 2015	1429523638	61	88	148	60
Mon Apr 20 05:53:58 2015	1429523638	61	89	150	60
Mon Apr 20 05:53:59 2015	1429523639	64	86	150	60
Mon Apr 20 05:53:58 2015	1429523638	68	82	150	56
Mon Apr 20 05:53:57 2015	1429523637	62	88	150	60
Mon Apr 20 05:53:59 2015	1429523639	66	89	155	61
Mon Apr 20 05:53:59 2015	1429523639	83	88	171	62
