starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:53:51 2015	1429523631	81	83	164	59
Mon Apr 20 05:53:52 2015	1429523632	86	82	169	56
Mon Apr 20 05:53:52 2015	1429523632	88	82	169	55
Mon Apr 20 05:53:52 2015	1429523632	86	84	170	60
Mon Apr 20 05:53:51 2015	1429523631	85	85	170	58
Mon Apr 20 05:53:51 2015	1429523631	84	90	174	57
Mon Apr 20 05:53:51 2015	1429523631	89	89	178	63
Mon Apr 20 05:53:51 2015	1429523631	89	89	178	62
Mon Apr 20 05:53:50 2015	1429523630	86	97	183	60
Mon Apr 20 05:53:51 2015	1429523631	110	84	194	59
