starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:35:29 2015	1429511729	62	19	81	17
Mon Apr 20 02:35:29 2015	1429511729	68	21	88	21
Mon Apr 20 02:35:29 2015	1429511729	65	26	91	25
Mon Apr 20 02:35:30 2015	1429511730	77	18	95	17
Mon Apr 20 02:35:30 2015	1429511730	83	27	110	20
Mon Apr 20 02:35:30 2015	1429511730	88	24	113	24
Mon Apr 20 02:35:29 2015	1429511729	86	31	117	26
Mon Apr 20 02:35:30 2015	1429511730	92	31	123	31
Mon Apr 20 02:35:30 2015	1429511730	100	25	125	24
Mon Apr 20 02:35:29 2015	1429511729	108	29	137	24
