starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:26:03 2015	1428647163	106	243	349	241
Fri Apr 10 02:25:52 2015	1428647152	112	247	359	243
Fri Apr 10 02:25:58 2015	1428647158	104	259	363	257
Fri Apr 10 02:25:50 2015	1428647150	103	267	370	266
Fri Apr 10 02:25:52 2015	1428647152	87	283	370	281
Fri Apr 10 02:25:59 2015	1428647159	104	271	375	269
Fri Apr 10 02:25:55 2015	1428647155	98	280	378	278
Fri Apr 10 02:25:54 2015	1428647154	95	286	381	283
Fri Apr 10 02:25:51 2015	1428647151	95	290	385	286
Fri Apr 10 02:25:46 2015	1428647146	101	288	389	287
Fri Apr 10 02:25:40 2015	1428647140	95	295	390	293
Fri Apr 10 02:25:58 2015	1428647158	101	290	390	285
Fri Apr 10 02:26:02 2015	1428647162	91	313	404	310
Fri Apr 10 02:25:38 2015	1428647138	97	312	409	307
Fri Apr 10 02:25:40 2015	1428647140	99	315	414	310
Fri Apr 10 02:25:45 2015	1428647145	108	308	416	303
Fri Apr 10 02:25:40 2015	1428647140	105	329	434	326
Fri Apr 10 02:25:38 2015	1428647138	85	365	450	361
Fri Apr 10 02:25:50 2015	1428647150	101	353	453	352
Fri Apr 10 02:25:57 2015	1428647157	111	343	454	338
Fri Apr 10 02:25:42 2015	1428647142	97	359	456	342
Fri Apr 10 02:25:49 2015	1428647149	103	365	468	362
Fri Apr 10 02:25:58 2015	1428647158	96	373	469	370
Fri Apr 10 02:25:48 2015	1428647148	92	392	484	390
Fri Apr 10 02:25:47 2015	1428647147	98	412	510	407
Fri Apr 10 02:25:42 2015	1428647142	105	415	520	413
Fri Apr 10 02:26:00 2015	1428647160	95	433	529	432
Fri Apr 10 02:25:43 2015	1428647143	90	439	529	437
Fri Apr 10 02:25:46 2015	1428647146	115	421	536	418
Fri Apr 10 02:25:52 2015	1428647152	91	447	539	444
Fri Apr 10 02:25:41 2015	1428647141	93	453	545	451
Fri Apr 10 02:25:53 2015	1428647153	102	451	554	447
Fri Apr 10 02:25:48 2015	1428647148	103	458	561	457
Fri Apr 10 02:25:59 2015	1428647159	95	469	564	467
Fri Apr 10 02:25:43 2015	1428647143	95	473	568	469
Fri Apr 10 02:25:41 2015	1428647141	108	465	573	462
Fri Apr 10 02:25:56 2015	1428647156	96	483	579	480
Fri Apr 10 02:26:02 2015	1428647162	127	457	584	452
Fri Apr 10 02:25:49 2015	1428647149	116	469	584	468
Fri Apr 10 02:25:47 2015	1428647147	100	489	589	470
Fri Apr 10 02:25:55 2015	1428647155	94	512	606	511
Fri Apr 10 02:25:51 2015	1428647151	104	506	609	501
Fri Apr 10 02:25:54 2015	1428647154	100	512	612	511
Fri Apr 10 02:25:44 2015	1428647144	96	519	615	514
Fri Apr 10 02:26:01 2015	1428647161	101	514	615	510
Fri Apr 10 02:26:00 2015	1428647160	92	527	619	523
Fri Apr 10 02:25:39 2015	1428647139	100	519	619	517
Fri Apr 10 02:25:53 2015	1428647153	102	532	634	529
Fri Apr 10 02:25:57 2015	1428647157	102	532	634	525
Fri Apr 10 02:25:45 2015	1428647145	99	538	637	527
