starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:15:53 2015	1428578153	72	257	329	252
Thu Apr 09 07:15:41 2015	1428578141	71	268	339	267
Thu Apr 09 07:15:49 2015	1428578149	70	271	341	270
Thu Apr 09 07:15:43 2015	1428578143	67	283	349	281
Thu Apr 09 07:15:50 2015	1428578150	76	283	359	278
Thu Apr 09 07:15:44 2015	1428578144	61	298	359	293
Thu Apr 09 07:15:46 2015	1428578146	74	290	364	285
Thu Apr 09 07:15:46 2015	1428578146	68	306	374	302
Thu Apr 09 07:15:38 2015	1428578138	76	300	376	294
Thu Apr 09 07:15:45 2015	1428578145	74	305	379	302
Thu Apr 09 07:15:52 2015	1428578152	68	311	379	307
Thu Apr 09 07:15:56 2015	1428578156	71	313	384	312
Thu Apr 09 07:15:54 2015	1428578154	79	306	385	302
Thu Apr 09 07:15:48 2015	1428578148	63	326	389	322
Thu Apr 09 07:15:40 2015	1428578140	67	327	395	322
Thu Apr 09 07:15:44 2015	1428578144	64	331	395	327
Thu Apr 09 07:15:47 2015	1428578147	71	329	400	325
Thu Apr 09 07:15:55 2015	1428578155	69	340	409	339
Thu Apr 09 07:15:49 2015	1428578149	80	334	414	329
Thu Apr 09 07:15:52 2015	1428578152	69	358	427	353
Thu Apr 09 07:15:48 2015	1428578148	64	365	429	362
Thu Apr 09 07:15:44 2015	1428578144	75	358	434	357
Thu Apr 09 07:15:43 2015	1428578143	88	356	444	345
Thu Apr 09 07:15:46 2015	1428578146	75	370	445	368
Thu Apr 09 07:15:42 2015	1428578142	79	381	459	380
Thu Apr 09 07:15:56 2015	1428578156	69	410	479	407
Thu Apr 09 07:15:40 2015	1428578140	63	430	493	429
Thu Apr 09 07:15:39 2015	1428578139	74	420	494	414
Thu Apr 09 07:15:53 2015	1428578153	68	433	501	427
Thu Apr 09 07:15:49 2015	1428578149	74	446	520	443
Thu Apr 09 07:15:39 2015	1428578139	64	485	549	481
Thu Apr 09 07:15:55 2015	1428578155	79	471	550	466
Thu Apr 09 07:15:51 2015	1428578151	67	487	554	483
Thu Apr 09 07:15:41 2015	1428578141	67	493	560	488
Thu Apr 09 07:15:50 2015	1428578150	69	495	564	490
Thu Apr 09 07:15:47 2015	1428578147	73	491	564	490
Thu Apr 09 07:15:54 2015	1428578154	86	487	573	483
Thu Apr 09 07:15:45 2015	1428578145	60	520	580	516
Thu Apr 09 07:15:42 2015	1428578142	80	510	590	505
Thu Apr 09 07:15:51 2015	1428578151	66	534	600	530
