starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:05:36 2015	1429509936	144	66	209	65
Mon Apr 20 02:05:35 2015	1429509935	144	66	210	65
Mon Apr 20 02:05:35 2015	1429509935	145	69	214	68
Mon Apr 20 02:05:34 2015	1429509934	144	70	214	70
Mon Apr 20 02:05:34 2015	1429509934	144	70	214	70
Mon Apr 20 02:05:34 2015	1429509934	150	67	217	66
Mon Apr 20 02:05:36 2015	1429509936	147	72	219	71
Mon Apr 20 02:05:35 2015	1429509935	152	70	222	70
Mon Apr 20 02:05:35 2015	1429509935	162	67	230	67
Mon Apr 20 02:05:35 2015	1429509935	171	71	242	71
