starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 19 23:22:55 2015	1429500175	115	69	184	68
Sun Apr 19 23:22:54 2015	1429500174	128	80	209	76
Sun Apr 19 23:22:57 2015	1429500177	134	76	210	74
Sun Apr 19 23:22:55 2015	1429500175	120	91	211	76
Sun Apr 19 23:22:55 2015	1429500175	136	84	220	81
Sun Apr 19 23:22:57 2015	1429500177	151	79	230	77
Sun Apr 19 23:22:58 2015	1429500178	149	83	232	80
Sun Apr 19 23:22:55 2015	1429500175	134	150	284	147
Sun Apr 19 23:22:57 2015	1429500177	115	400	515	396
Sun Apr 19 23:22:55 2015	1429500175	117	1172	1289	1171
