starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:39 2015	1429523919	36	67	103	62
Mon Apr 20 05:58:40 2015	1429523920	42	62	104	53
Mon Apr 20 05:58:39 2015	1429523919	36	70	106	67
Mon Apr 20 05:58:39 2015	1429523919	43	68	111	64
Mon Apr 20 05:58:39 2015	1429523919	29	87	116	64
Mon Apr 20 05:58:40 2015	1429523920	35	81	116	59
Mon Apr 20 05:58:39 2015	1429523919	32	90	122	65
Mon Apr 20 05:58:39 2015	1429523919	37	88	125	63
Mon Apr 20 05:58:39 2015	1429523919	38	92	129	65
Mon Apr 20 05:58:39 2015	1429523919	47	86	133	62
