starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:40:44 2015	1428579644	63	51	114	49
Thu Apr 09 07:40:44 2015	1428579644	66	53	119	49
Thu Apr 09 07:40:43 2015	1428579643	62	57	120	56
Thu Apr 09 07:40:43 2015	1428579643	70	51	120	49
Thu Apr 09 07:40:43 2015	1428579643	69	52	120	50
Thu Apr 09 07:40:45 2015	1428579645	68	55	124	53
Thu Apr 09 07:40:45 2015	1428579645	68	56	124	52
Thu Apr 09 07:40:43 2015	1428579643	66	58	124	54
Thu Apr 09 07:40:45 2015	1428579645	73	52	124	48
Thu Apr 09 07:40:43 2015	1428579643	69	56	125	53
Thu Apr 09 07:40:44 2015	1428579644	70	55	125	49
Thu Apr 09 07:40:44 2015	1428579644	67	59	126	53
Thu Apr 09 07:40:44 2015	1428579644	73	55	128	51
Thu Apr 09 07:40:43 2015	1428579643	73	56	129	50
Thu Apr 09 07:40:44 2015	1428579644	75	55	130	53
Thu Apr 09 07:40:45 2015	1428579645	78	54	132	51
Thu Apr 09 07:40:44 2015	1428579644	75	59	134	56
Thu Apr 09 07:40:45 2015	1428579645	71	64	134	59
Thu Apr 09 07:40:44 2015	1428579644	66	78	144	50
Thu Apr 09 07:40:45 2015	1428579645	96	51	147	48
