starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:01:14 2015	1428577274	62	52	114	49
Thu Apr 09 07:01:14 2015	1428577274	63	52	115	49
Thu Apr 09 07:01:15 2015	1428577275	66	52	118	48
Thu Apr 09 07:01:17 2015	1428577277	67	51	119	51
Thu Apr 09 07:01:15 2015	1428577275	68	51	119	49
Thu Apr 09 07:01:18 2015	1428577278	69	50	119	48
Thu Apr 09 07:01:16 2015	1428577276	66	54	120	49
Thu Apr 09 07:01:15 2015	1428577275	61	59	120	55
Thu Apr 09 07:01:15 2015	1428577275	66	54	120	52
Thu Apr 09 07:01:15 2015	1428577275	68	52	120	51
Thu Apr 09 07:01:16 2015	1428577276	66	54	120	48
Thu Apr 09 07:01:17 2015	1428577277	67	54	120	50
Thu Apr 09 07:01:17 2015	1428577277	68	53	120	48
Thu Apr 09 07:01:15 2015	1428577275	63	58	120	52
Thu Apr 09 07:01:18 2015	1428577278	72	52	124	48
Thu Apr 09 07:01:17 2015	1428577277	72	52	124	49
Thu Apr 09 07:01:16 2015	1428577276	73	51	124	48
Thu Apr 09 07:01:15 2015	1428577275	68	56	125	54
Thu Apr 09 07:01:17 2015	1428577277	72	53	125	52
Thu Apr 09 07:01:15 2015	1428577275	70	55	125	50
Thu Apr 09 07:01:16 2015	1428577276	69	57	126	52
Thu Apr 09 07:01:15 2015	1428577275	71	56	127	50
Thu Apr 09 07:01:17 2015	1428577277	73	55	128	50
Thu Apr 09 07:01:16 2015	1428577276	76	52	128	48
Thu Apr 09 07:01:17 2015	1428577277	77	52	129	48
Thu Apr 09 07:01:17 2015	1428577277	79	53	132	50
Thu Apr 09 07:01:14 2015	1428577274	82	50	132	48
Thu Apr 09 07:01:16 2015	1428577276	83	51	134	51
Thu Apr 09 07:01:18 2015	1428577278	87	52	139	50
Thu Apr 09 07:01:16 2015	1428577276	89	55	144	51
