starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:00:53 2015	1429524053	55	85	140	63
Mon Apr 20 06:00:53 2015	1429524053	62	80	142	57
Mon Apr 20 06:00:54 2015	1429524054	59	83	142	60
Mon Apr 20 06:00:52 2015	1429524052	61	83	143	61
Mon Apr 20 06:00:53 2015	1429524053	65	81	146	59
Mon Apr 20 06:00:53 2015	1429524053	61	87	148	62
Mon Apr 20 06:00:52 2015	1429524052	61	88	149	63
Mon Apr 20 06:00:53 2015	1429524053	65	86	151	61
Mon Apr 20 06:00:53 2015	1429524053	63	89	152	64
Mon Apr 20 06:00:53 2015	1429524053	80	81	161	59
