starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:06:46 2015	1428574006	35	275	311	271
Thu Apr 09 06:06:49 2015	1428574009	34	286	320	283
Thu Apr 09 06:06:42 2015	1428574002	34	287	321	282
Thu Apr 09 06:06:50 2015	1428574010	33	307	340	306
Thu Apr 09 06:06:48 2015	1428574008	33	325	358	321
Thu Apr 09 06:06:52 2015	1428574012	34	336	370	331
Thu Apr 09 06:06:48 2015	1428574008	35	338	373	337
Thu Apr 09 06:06:44 2015	1428574004	40	343	384	342
Thu Apr 09 06:06:42 2015	1428574002	37	347	385	342
Thu Apr 09 06:06:47 2015	1428574007	40	345	385	340
Thu Apr 09 06:06:48 2015	1428574008	35	350	385	348
Thu Apr 09 06:06:46 2015	1428574006	41	354	395	353
Thu Apr 09 06:06:45 2015	1428574005	36	369	405	367
Thu Apr 09 06:06:47 2015	1428574007	37	397	434	392
Thu Apr 09 06:06:50 2015	1428574010	36	415	451	410
Thu Apr 09 06:06:50 2015	1428574010	40	413	453	411
Thu Apr 09 06:06:45 2015	1428574005	40	422	462	420
Thu Apr 09 06:06:51 2015	1428574011	35	435	470	432
Thu Apr 09 06:06:41 2015	1428574001	38	435	473	434
Thu Apr 09 06:06:44 2015	1428574004	38	435	473	420
Thu Apr 09 06:06:40 2015	1428574000	42	432	475	427
Thu Apr 09 06:06:39 2015	1428573999	36	439	475	436
Thu Apr 09 06:06:51 2015	1428574011	36	453	489	448
Thu Apr 09 06:06:41 2015	1428574001	33	468	501	464
Thu Apr 09 06:06:43 2015	1428574003	39	470	510	465
Thu Apr 09 06:06:46 2015	1428574006	35	489	524	489
Thu Apr 09 06:06:49 2015	1428574009	39	487	526	485
Thu Apr 09 06:06:43 2015	1428574003	34	502	535	497
Thu Apr 09 06:06:42 2015	1428574002	34	506	540	504
Thu Apr 09 06:06:40 2015	1428574000	36	514	550	513
